node,neighbor,type
10.1016/j.jpba.2012.08.028,Piper solmsianum,doi_collectionSpecie
10.1021/np030530j,Piper aduncum (Piperaceae),doi_collectionSpecie
10.1016/j.phytochem.2007.08.012,Peperomia blanda (Piperaceae),doi_collectionSpecie
10.1016/j.phytochem.2005.06.019,Coussarea hydrangeifolia (Rubiaceae),doi_collectionSpecie
10.1021/np800106x,Stemodia foliosa (Scrophulariaceae),doi_collectionSpecie
10.1002/cbdv.200800342,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie
10.1023/A:1025694720727,"Raulinoa echinata (Rutaceae), Swietenia macrophylla (Meliaceae)",doi_collectionSpecie
10.1248/cpb.56.407,Senna spectabilis (Fabaceae),doi_collectionSpecie
10.1590/S0102-695X2010005000017,Pterogyne nitens (Fabaceae),doi_collectionSpecie
10.1590/S0103-50532002000100019,Dimorphandra mollis,doi_collectionSpecie
10.1515/znb-2005-0715,Pilocarpus grandiflorus,doi_collectionSpecie
10.1002/ps.478,Dimorphandra mollis,doi_collectionSpecie
10.1021/np030100t,Arrabidaea samydoides (Bignoniaceae),doi_collectionSpecie
10.1515/znc-2008-5-611,Vitex polygama (Verbenaceae),doi_collectionSpecie
10.1016/j.phytochem.2006.06.004,Phomopsis cassiae (Valsaceae),doi_collectionSpecie
10.1080/14786410600907002,Swinglea glutinosa,doi_collectionSpecie
10.1016/j.phytochem.2006.09.005,Periconia atropurpurea (Annonaceae),doi_collectionSpecie
10.1021/np049863m,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie
10.1002/cbdv.200590016,Salacia campestris (Celastraceae),doi_collectionSpecie
10.1002/hlca.200890147,Alibertia edulis (Rubiaceae),doi_collectionSpecie
10.1021/np9703656,Piper hispidum (Piperaceae),doi_collectionSpecie
10.1080/14786410802243271,Piper crassinervium (Piperaceae),doi_collectionSpecie
10.1590/S0103-50532005000800025,Raulinoa echinata (Rutaceae),doi_collectionSpecie
10.1002/ps.1278,Vitex polygama (Verbenaceae),doi_collectionSpecie
10.1002/ps.1278,Siphoneugena densiflora (Myrtaceae),doi_collectionSpecie
10.1590/S0102-695X2010000100002,Rapanea lancifolia (Myrsinaceae),doi_collectionSpecie
10.5935/0103-5053.19960024,Tocoyena formosa (Rubiaceae),doi_collectionSpecie
10.1515/znc-2002-5-602,Amorpha fruticosa,doi_collectionSpecie
10.1515/znc-2002-5-602,Tephrosia candida,doi_collectionSpecie
10.2174/187152010794728620,Cedrela odorata (Meliaceae),doi_collectionSpecie
10.1016/j.bse.2006.06.007,Colletotrichum gloeosporioides (Phyllachoraceae),doi_collectionSpecie
10.1016/j.bmc.2010.12.056,Swinglea glutinosa,doi_collectionSpecie
10.1590/S0103-50532009000400008,Swinglea glutinosa,doi_collectionSpecie
10.1021/np800612x,Pterogyne nitens (Fabaceae),doi_collectionSpecie
10.1590/S0103-50532006000300017,Cedrela fissilis,doi_collectionSpecie
10.1590/S0103-50532006000300017,Carapa guianensis,doi_collectionSpecie
10.1016/j.jphotobiol.2013.01.006,Balfourodendron riedelianum (Rutaceae),doi_collectionSpecie
10.1016/j.chroma.2009.02.066,Citrus sinensis (Rutaceae),doi_collectionSpecie
10.1590/S0100-40422010000900005,Trichilia claussenii (Meliaceae),doi_collectionSpecie
10.1590/s0100-40422008000700015,Chaetomium globosum,doi_collectionSpecie
10.1590/S0102-695X2012005000106,Fusarium oxysporum,doi_collectionSpecie
10.1016/j.phytochem.2004.03.039,Cheiloclinium cognatum (Hippocrateaceae),doi_collectionSpecie
10.1016/j.chroma.2009.02.009,Hortia oreadica,doi_collectionSpecie
10.1016/S0031-9422(00)00323-X,Picramnia teapensis,doi_collectionSpecie
10.1021/np0303963,Cassia spectabilis (Fabaceae),doi_collectionSpecie
10.1021/jf063451x,Iryanthera juruensis (Myristicaceae),doi_collectionSpecie
10.1007/s10295-012-1165-2,Aspergillus terreus,doi_collectionSpecie
10.1007/s10295-012-1165-2,Tithonia diversifolia,doi_collectionSpecie
10.1055/s-0028-1088323,Cedrela fissilis,doi_collectionSpecie
10.1590/S0100-40422004000200005,Cinnamomum australe (Lauraceae),doi_collectionSpecie
10.1021/np9704617,Rudgea viburnioides (Rubiaceae),doi_collectionSpecie
10.1023/B:JOEC.0000042400.14451.08,Eucalyptus maculata,doi_collectionSpecie
10.1107/S1600536803019913,Adiscanthus fusciflorus,doi_collectionSpecie
10.1590/S0103-50532005000400031,Pilocarpus riedelianus,doi_collectionSpecie
10.1021/cc100076k,Vitex polygama (Verbenaceae),doi_collectionSpecie
10.1248/bpb.31.538,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie
10.1590/S0103-50532003000500012,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie
10.1016/0031-9422(91)85077-D,Alibertia macrophylla (Rubiaceae),doi_collectionSpecie
10.1080/14786410412331271979,Styrax camporum (Styracaceae),doi_collectionSpecie
10.4067/S0717-97072009000300004,Pterogyne nitens (Fabaceae),doi_collectionSpecie
10.1590/S0100-40422008000400005,Conchocarpus heterophyllus (Rutaceae),doi_collectionSpecie
10.1016/j.phytol.2010.11.003,Xylaria sp. (Xylariaceae),doi_collectionSpecie
10.1016/j.phytol.2010.11.003,Penicillium sp. (Trichocomaceae),doi_collectionSpecie
10.1590/S0100-40422010001000006,Xylaria sp. (Xylariaceae),doi_collectionSpecie
10.1093/mutage/gep034,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie
10.1002/jobm.200800093,Nigrospora sphaerica,doi_collectionSpecie
10.1002/jobm.200800093,Phoma betae,doi_collectionSpecie
10.1016/j.tiv.2008.01.003,Maytenus ilicifolia (Celastraceae),doi_collectionSpecie
10.1016/S0031-9422(01)00431-9,Piper arboreum (Piperaceae),doi_collectionSpecie
10.1016/S0031-9422(01)00431-9,Piper tuberculatum (Piperaceae),doi_collectionSpecie
10.1590/S0103-50532005000300018,Almeidea rubra (Rutaceae),doi_collectionSpecie
10.1016/S0031-9422(00)00225-9,Styrax ferrugineus (Styracaceae),doi_collectionSpecie
10.1515/znc-2009-11-1212,Penicillium sp. (Trichocomaceae),doi_collectionSpecie
10.1590/S0103-50532002000100010,Raulinoa echinata (Rutaceae),doi_collectionSpecie
