node,neighbor,type
10.1590/S0102-695X2010005000017,"N-1,N-2,N-3-Triisopentenylguanidine",doi_name
10.1016/j.phytochem.2008.01.006,Pterogynoside; Kaempferol-3-O-(3''-O-4'''-methylgallate-α-L-rhamnoside),doi_name
10.1016/j.phytochem.2008.01.006,Kaempferitrin,doi_name
10.1016/j.phytochem.2008.01.006,"Afzelin, 3-O-α-rhamnosyl kaempferol",doi_name
10.1016/j.bse.2006.06.007,"(4R)-4,8-dihydroxy-α-tetralone",doi_name
10.1016/j.bse.2006.06.007,(-) Cis-4-hydroxy-6-deoxyscytalone,doi_name
10.1590/S0100-40422005000600011,Cytochalasin D,doi_name
10.1590/S0100-40422005000600011,Griseofulvin,doi_name
10.1590/S0100-46702007000300002,Liriodenine,doi_name
10.1590/S0100-46702007000300002,Sinapyl 4-O-β-D-glucopyranoside alcohol,doi_name
10.1590/S0100-46702007000300002,N-acetylnonaine,doi_name
10.1590/S1519-566X2008000600013,"24-methylene-3,22-dihydroxycholesterol",doi_name
10.1590/S1519-566X2008000600013,24-methylenecycloartan-3b-ol,doi_name
10.1016/j.phytochem.2005.04.043,2-Methyl-5-methoxy-benzopyran-4-one,doi_name
10.1016/j.phytochem.2005.04.043,(2'S)-2-(propan-2'-ol)-5-hydroxy-benzopyran-4-one,doi_name
10.1021/np049863m,Strictosidine acid,doi_name
10.1021/np049863m,5α-carboxystrictosidine,doi_name
10.1021/np049863m,Turbinatine,doi_name
10.1021/np049863m,"3,4-dehydro-strictosidine",doi_name
10.1021/np049863m,"3,4-dehydrostrictosidine acid",doi_name
10.1021/np049863m,Cordifoline,doi_name
10.1590/S0103-50532005000400031,7-hydroxy-3- (11-dimethylallyl)-8-methoxycoumarin,doi_name
10.1590/S0100-40422008000400005,β-Sitosterol benzoate,doi_name
10.1590/S0100-40422008000400005,5-hydroxyflavone,doi_name
10.1590/S0100-40422008000400005,2-phenyl-4H-chromen-4-one,doi_name
10.1021/jf063451x,"7,4'-Dimethoxyflavone",doi_name
10.1021/jf063451x,"7,4'-Dihydroxyflavone",doi_name
10.1021/jf063451x,(+)-Guaiacin,doi_name
10.1021/jf063451x,Sargaquinoic acid,doi_name
10.1021/jf063451x,Fasciculiferin,doi_name
10.1021/jf063451x,Sargachromenol,doi_name
10.1021/jf063451x,"17-(3,4-Methylenedioxyphenyl)-heptadecanoic acid",doi_name
10.1021/jf063451x,"19´-(3,4-Methylenedioxyphenyl)-nonadecanoic acid",doi_name
10.5935/0103-5053.19960024,Galioside,doi_name
10.5935/0103-5053.19960024,Teucrein,doi_name
10.5935/0103-5053.19960024,Apodanthoside,doi_name
10.5935/0103-5053.19960024,11-O-trans-feruloylteucrein,doi_name
10.1590/S0103-50532009000100029,"3,4-dimethyl-2-(4'-hydroxy-3',5'-dimethoxyphenyl)-5-methoxy-tetrahydrofuran",doi_name
10.1055/s-0029-1185364,Isoswertisin-4'-methyl-ether-2''α-L-rhamnoside,doi_name
10.1055/s-0029-1185364,2-Episesalatin,doi_name
10.1055/s-0029-1185364,Clusifoliol,doi_name
10.1055/s-0029-1185364,Isoswertisin-2''α1-L-rhamnoside,doi_name
10.1055/s-0029-1185364,Sesartemin,doi_name
10.1021/jf00030a035,2-methyl-5-pentadecylresorcinol,doi_name
10.1021/jf00030a035,"2-methyl-5-[8(Z),11(Z),14-pentadecatrienyl]resorcinol",doi_name
10.1021/jf00030a035,6-pentadecylsalicylic acid,doi_name
10.1021/jf00030a035,"5-[8(Z),11(Z),14-pentadecatrienyl]resorcinol",doi_name
10.1021/jf00030a035,5-[8(Z)-pentadecenyl]resorcinol,doi_name
10.1021/jf00030a035,"5-[8(Z),11(Z)-pentadecadienyl]resorcinol",doi_name
10.1021/jf00030a035,"6-[8(Z),11(Z),14-pentadecatrienyl]salicylic acid",doi_name
10.1021/jf00030a035,2-methyl-5-[8(Z)-pentadecenyl]resorcinol,doi_name
10.1021/jf00030a035,"2-methyl-5-[8(Z),11(Z)-pentadecadienyl]resorcinol",doi_name
10.1021/jf00030a035,"6-[ 8(Z),11(Z) -pentadecadienyl] salicylic acid",doi_name
10.1021/jf00030a035,5-pentadecylresorcinol,doi_name
10.1590/S0103-50532010000500016,limonexic acid,doi_name
10.1248/cpb.56.723,Pedalitin,doi_name
10.1248/cpb.56.723,Sorbifolin 6-O-β-glucopyranoside,doi_name
10.1248/cpb.56.723,Nitensoside B; Pedalitin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside,doi_name
10.1248/cpb.56.723,Nitensoside A; Sorbifolin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside,doi_name
10.1021/np900644x,12′-hydroxy-7′-multijuguinone,doi_name
10.1021/np900644x,7′-multijuguinone,doi_name
10.1590/S0102-695X2012005000106,Anhydrofusarubin,doi_name
10.1590/S0102-695X2012005000106,Beauvericin,doi_name
10.1002/cbdv.200590016,"Maytenin, Tingenone",doi_name
10.1002/cbdv.200590016,Netzahualcoyene,doi_name
10.1002/cbdv.200590016,Salacin,doi_name
10.1002/cbdv.200590016,20α-Hydroxymaytenin; 20-hydroxy-20-epi-tingenone,doi_name
10.1016/0031-9422(73)85048-4,"7-Hydroxy-4',6-dimethoxyisoflavone; Afrormosin; Afromosin",doi_name
10.1080/14786410600907002,citrusinine-I,doi_name
10.1080/14786410600907002,des-N-methylnoracronycine,doi_name
10.1080/14786410600907002,5-hydroxy-N-methylseverifoline,doi_name
10.1080/14786410600907002,atalaphyllinine,doi_name
10.1590/S0103-50532009000400008,bis-5-hydroxyacronycine,doi_name
10.1590/S0103-50532009000400008,Citibrasine,doi_name
10.1055/s-0028-1088323,Pentaol,doi_name
10.1055/s-0028-1088323,Iso-odoratol,doi_name
10.1055/s-0028-1088323,Hispidol A,doi_name
10.1055/s-0028-1088323,Piscidinol A,doi_name
10.1055/s-0028-1088323,"3,11-dioxoolean-12-en-28- onic acid",doi_name
10.1055/s-0028-1088323,Oleanonic acid,doi_name
10.1055/s-0028-1088323,Nilocetin,doi_name
10.1055/s-0028-1088323,cryptomeridiol,doi_name
10.1016/S0031-9422(00)00226-0,"N-[3-(6'-methoxy-3',4'-methy-lenedioxyphenyl)-2(Z)-propenoyl]pyrrolidine",doi_name
10.1016/S0031-9422(00)00226-0,"4,5-dihydropiperlonguminine; Piperlonguminine",doi_name
10.1016/S0031-9422(00)00226-0,(E)-piplartine,doi_name
10.1016/S0031-9422(00)00226-0,"10,11-dihydropiperine; Δα,β-dihydropiperine",doi_name
10.1016/S0031-9422(00)00226-0,"4,5-dihydropiperyline",doi_name
10.1016/S0031-9422(00)00226-0,Pellitorine,doi_name
10.1016/S0031-9422(00)00226-0,"(Z)-piplartine; 8(Z)-N-(12,13, 14-trimethoxycinnamoyl)- 3-pyridin-2-one",doi_name
10.1016/S0031-9422(00)00226-0,"(3Z,5Z)-N-isobutyl-8-(30,40-methylenedioxy-phenyl)-heptadienamide",doi_name
10.1016/0040-4020(95)00254-6,Canavaline,doi_name
10.1016/0040-4020(95)00254-6,Leptophyllin A,doi_name
10.1016/0040-4020(95)00254-6,(-)-Spectalinine,doi_name
10.1002/ps.1278,polypodine B,doi_name
10.1002/ps.1278,20-hydroxyecdysone; polypodine A,doi_name
10.1002/ps.1278,stachysterone,doi_name
10.1002/ps.1278,Quercetin,doi_name
10.1002/ps.1278,5-hydroxymethyl- 2-furancarboxaldehyde; 5-hydroxymethyl-2-furfuraldehyde,doi_name
10.1002/ps.1278,carlinoside,doi_name
10.1002/ps.1278,shidasterone,doi_name
10.1002/ps.1278,ellagic acid 4-O-α-L-rhamnopyranoside; eschweilenol C,doi_name
10.1002/ps.1278,schaftoside,doi_name
10.1002/ps.1278,arjunolic acid,doi_name
10.1002/ps.1278,Isoorientin,doi_name
10.1002/ps.1278,Syringic acid,doi_name
10.1002/ps.1278,"Quercitrin, 3-O-α-rhamnosylquercetin",doi_name
10.1002/ps.1278,"2,4,6-trimethoxybenzoic acid",doi_name
10.1590/S0103-50532005000300018,4-metoxi-6-[2-(metilamino)fenil]- 2H-piran-2-ona,doi_name
10.1016/S0031-9422(98)00069-7,3-Acetyl aleuritolic acid,doi_name
10.1021/jf100233y,Lauryl gallate,doi_name
10.1021/jf100233y,Methyl gallate,doi_name
10.1021/jf100233y,"Gallic acid; 3,4,5-trihydroxybenzoic acid",doi_name
10.1021/jf100233y,n-Propyl gallate,doi_name
