node,neighbor,type
10.1016/S0031-9422(00)00225-9,Styrax ferrugineus (Styracaceae),doi_collectionSpecie
10.1248/cpb.56.407,Senna spectabilis (Fabaceae),doi_collectionSpecie
10.1002/cbdv.200800342,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie
10.1021/np030530j,Piper hostmannianum (Piperaceae),doi_collectionSpecie
10.1590/S0103-50532005000800025,Raulinoa echinata (Rutaceae),doi_collectionSpecie
10.1021/jf00030a035,Anacardium occidentale (Anacardiaceae),doi_collectionSpecie
10.1021/np0303963,Cassia spectabilis (Fabaceae),doi_collectionSpecie
10.1016/S0031-9422(00)00323-X,Picramnia teapensis,doi_collectionSpecie
10.1590/S0102-695X2010005000017,Pterogyne nitens (Fabaceae),doi_collectionSpecie
10.1016/j.jep.2007.09.020,Vitex polygama (Verbenaceae),doi_collectionSpecie
10.1016/j.biortech.2010.01.041,Piper crassinervium (Piperaceae),doi_collectionSpecie
10.1016/j.micres.2004.06.003,Penicillium corylophilum,doi_collectionSpecie
10.1016/j.chroma.2009.02.066,Citrus sinensis (Rutaceae),doi_collectionSpecie
10.1590/S0100-40422008000400023,Swartzia langsdorfii (Fabaceae),doi_collectionSpecie
10.1590/S0100-40422008000400018,Pterogyne nitens (Fabaceae),doi_collectionSpecie
10.1515/znb-2005-0715,Pilocarpus grandiflorus,doi_collectionSpecie
10.1590/S0100-40422002000300002,Styrax camporum (Styracaceae),doi_collectionSpecie
10.1021/np500453x,Metrodorea stipularis,doi_collectionSpecie
10.1080/14786410802243271,Piper crassinervium (Piperaceae),doi_collectionSpecie
10.1590/S0103-50532010000500016,Spiranthera odoratissima St. odoratissima (Rutaceae),doi_collectionSpecie
10.1021/cc100076k,Vitex polygama (Verbenaceae),doi_collectionSpecie
10.1107/S160053680302107X,Adiscanthus fusciflorus,doi_collectionSpecie
10.1002/jobm.200800093,Nigrospora sphaerica,doi_collectionSpecie
10.1002/jobm.200800093,Phoma betae,doi_collectionSpecie
10.1155/2013/835081,Streptomyces sp.,doi_collectionSpecie
10.1590/S0100-46702007000300002,Michelia champaca (Magnoliaceae),doi_collectionSpecie
10.2174/187152010794728620,Cabralea canjerana,doi_collectionSpecie
10.2174/187152010794728620,Toona ciliata (Meliacee),doi_collectionSpecie
10.2174/187152010794728620,Cedrela odorata (Meliaceae),doi_collectionSpecie
10.5935/0103-5053.19960024,Tocoyena formosa (Rubiaceae),doi_collectionSpecie
10.3390/molecules190812031,Hortia superba (Rutaceae),doi_collectionSpecie
10.1021/np100840w,Casearia rupestris (Salicaeae),doi_collectionSpecie
10.1080/14786410412331271979,Styrax camporum (Styracaceae),doi_collectionSpecie
10.1016/j.bse.2006.06.007,Colletotrichum gloeosporioides (Phyllachoraceae),doi_collectionSpecie
10.1590/S0103-50532005000400005,Nectandra grandiflora (Lauraceae),doi_collectionSpecie
10.1016/S0031-9422(97)00598-0,Murraya paniculata,doi_collectionSpecie
10.1590/s0100-40422008000700015,Chaetomium globosum,doi_collectionSpecie
10.1590/S0100-40422008000400005,Conchocarpus heterophyllus (Rutaceae),doi_collectionSpecie
10.1590/S0103-50532002000100010,Raulinoa echinata (Rutaceae),doi_collectionSpecie
10.1590/S0100-40422010001000006,Xylaria sp. (Xylariaceae),doi_collectionSpecie
10.1021/np049863m,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie
10.1248/bpb.31.538,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie
10.1248/bpb.31.538,Piper aduncum (Piperaceae),doi_collectionSpecie
10.1021/np800106x,Stemodia foliosa (Scrophulariaceae),doi_collectionSpecie
10.1016/j.jpba.2012.08.028,Piper solmsianum,doi_collectionSpecie
10.1007/s10295-012-1165-2,Tithonia diversifolia,doi_collectionSpecie
10.1007/s10295-012-1165-2,Aspergillus terreus,doi_collectionSpecie
