node,neighbor,type
10.1016/S0031-9422(00)00225-9,Di-hydrodehydrodiconiferyl alcohol,doi_name
10.1021/jf063451x,"17-(3,4-Methylenedioxyphenyl)-heptadecanoic acid",doi_name
10.1016/j.bse.2006.06.007,(-) Cis-4-hydroxy-6-deoxyscytalone,doi_name
10.1590/S0100-40422008000400005,2-phenyl-4H-chromen-4-one,doi_name
10.1021/jf063451x,"21´-(3,4-Methylenedioxyphenyl)-henicosanoic acid",doi_name
10.1515/znc-2009-11-1212,8-methoxymellein,doi_name
10.1248/bpb.31.538,"Methyl-2,2-dimethylchroman-6-carboxylate",doi_name
10.1021/np0103970,"21α,25-dimethylmelianodiol",doi_name
10.1016/S0031-9422(99)00132-6,"4-Methoxy-3-(3',7'-dimethylocta-2'-E-6'-dienyl)benzoic acid",doi_name
10.1590/S0100-40422005000400009,3-O-β-D-quinovopyranosyl quinovic acid,doi_name
10.1016/S0031-9422(00)00225-9,"5-[3''-(β-D-glucopyranosyloxy)propyl]-7-methoxy-2-(3',4'-methylenedioxyphenyl)benzofuran",doi_name
10.1021/np030100t,"2-(2'-O-trans-cinnamoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone",doi_name
10.1590/S0100-40422008000400005,5-hydroxyflavone,doi_name
10.1016/j.phytochem.2009.08.013,Methyl angolensate,doi_name
10.1080/14786410903335232,Isobutyl gallate,doi_name
10.1016/j.biortech.2010.01.041,p-hydroxybenzoic acid-geranyl ester,doi_name
10.1590/S0103-50532009000400008,"2,3-dihydro-4,9-dihydroxy-2-(2-hydroxy-propan-2-yl)- 11-methoxy-10-methylfuro[3,2-b]acridin-5(10H)-one",doi_name
10.1590/S0100-40422010001000006,"19,20-Epoxycytochalasin R",doi_name
10.1080/14786410903335232,n-Butyl gallate,doi_name
10.1248/bpb.31.538,"(2S)-2-methyl-8-(3""-methylbut-2""-enyl)-2-(4'-methylpent-3'-enyl)-2H-chromene-6-carboxylic acid",doi_name
10.1590/S0103-50532005000400005,"2-oxo-piperol B; (7S*, 8R*, 1R*, 3R*)-3,4,5-trimethoxy-3,7-cyclo-8,1-neolig-8-ene-2,4(3H)-dione",doi_name
10.1016/S0031-9422(00)00248-X,"3',4'-methylenedioxy-5,6,7- trimethoxyflavone",doi_name
10.1021/np900644x,12′-hydroxy-7′-multijuguinone,doi_name
10.1021/np500453x,"1-[3-(3,7-dimethylocta-2,6-dien-1-yl)-2,4,6- trihydroxyphenyl]-3-(4-hydroxyphenyl)propan-1-one",doi_name
10.1021/jf00030a035,"6-[8(Z),11(Z),14-pentadecatrienyl]salicylic acid",doi_name
10.1021/np0103970,"3,21-Di-epi-feroniellide B",doi_name
10.1590/S0103-50532009000400008,bis-5-hydroxyacronycine,doi_name
10.1016/S0031-9422(00)00248-X,"3',4'-methylenedioxy-5,7-dimethoxyflavone",doi_name
10.1021/jf063451x,"7,4'-Dimethoxyflavone",doi_name
10.1021/np049863m,Deoxycordifoline,doi_name
10.1023/B:JOEC.0000042400.14451.08,α-eudesmol,doi_name
10.1590/S0103-50532005000800008,"Catechin, Ent-catechin",doi_name
10.1590/S0100-46702007000300002,N-acetylnonaine,doi_name
10.1016/S0031-9422(98)00069-7,3-Acetyl aleuritolic acid,doi_name
10.1021/np800106x,6α-malonyloxy-n-butyl ester manoyl oxide,doi_name
10.1590/S0103-50532005000800008,Quercetin-3-O-α-L-rhamnopyranosyl-(1→6)-β-D-galactopyranoside,doi_name
10.1021/np070312g,(+)-3-O-feruloylcassine,doi_name
10.1016/0040-4020(95)00254-6,Canavaline,doi_name
10.1016/0031-9422(81)80027-1,Piperovatine,doi_name
10.1016/0031-9422(90)80024-B,"2-(3',4'-methylenedioxyphenylethyl)-Quinoline",doi_name
10.1016/j.phytochem.2005.06.019,1-O-(E)-caffeoyl-β-D-glucopyranoside,doi_name
10.1515/znc-2008-5-611,3-O-methylquercetin,doi_name
10.1590/S0103-50532007000700017,Chlorogenic acid,doi_name
10.1016/j.bse.2006.06.007,"(4R)-4,8-dihydroxy-α-tetralone",doi_name
10.2174/187152010794728620,Ocotillone,doi_name
10.1021/np800106x,6α-acetoxymanoyl oxide,doi_name
10.1016/S0031-9422(00)00226-0,"(3Z,5Z)-N-isobutyl-8-(30,40-methylenedioxy-phenyl)-heptadienamide",doi_name
10.5935/0100-4042.20140049,3-Oxoursolic acid,doi_name
10.1590/S0100-40422010001000006,"19,20-Epoxycytochalasin D",doi_name
10.1021/np4006822,Mycoleptone B,doi_name
10.1021/np060254j,(+)-11α-Hydroxyerythravine,doi_name
10.1080/14786410802243271,"1,4-Dihydroxy-2-(3',7'-dimethyl-1'-oxo-2'-E-6'-octadienyl)benzene",doi_name
10.1021/np100840w,Casearupestrin B,doi_name
10.1021/np9704617,Viburgenin,doi_name
