node,neighbor,type
10.1248/bpb.31.538,(2S)-Methyl-8-isopentyl-2-methyl-2-(4'-methylpentyl)chroman-6-carboxylate,doi_name
10.1248/bpb.31.538,"Methyl-8-hydroxy-2,2-dimethylchroman-6-carboxylate",doi_name
10.1248/bpb.31.538,Gaudichaudianic acid; (2S)-2-methyl-2-(4'methyl-3'-pentenyl)-8-(3''-methyl-2-butenyl)- 2H-1-benzopyran-6-carboxylic acid,doi_name
10.1248/bpb.31.538,"Methyl-2,2-dimethylchroman-6-carboxylate",doi_name
10.1248/bpb.31.538,"Methyl-8-(ethanoyloxy)-2,2-dimethyl-2H-chromene-6-carboxylate",doi_name
10.1248/bpb.31.538,(2S)-8-Isopentyl-2-methyl-2-(4'-methylpentyl)chroman-6-carboxylic acid,doi_name
10.1248/bpb.31.538,"(2S)-2-methyl-8-(3""-methylbut-2""-enyl)-2-(4'-methylpent-3'-enyl)-2H-chromene-6-carboxylic acid",doi_name
10.1248/bpb.31.538,"(2S)-Methyl-2-methyl-8-(3""-methylbut-2""-enyl)-2-(4'-methylpent-3'-enyl)-2H-chromene-6-carboxylate",doi_name
10.1248/bpb.31.538,"2,2-dimethyl-2H-chromene-6-carboxylic acid",doi_name
10.1016/j.phytochem.2008.01.006,"Afzelin, 3-O-α-rhamnosyl kaempferol",doi_name
10.1016/j.phytochem.2008.01.006,Pterogynoside; Kaempferol-3-O-(3''-O-4'''-methylgallate-α-L-rhamnoside),doi_name
10.1016/j.phytochem.2008.01.006,Kaempferitrin,doi_name
10.1016/j.phytochem.2008.01.006,Kaempferol,doi_name
10.1002/ps.1278,ellagic acid 4-O-α-L-rhamnopyranoside; eschweilenol C,doi_name
10.1002/ps.1278,"Quercitrin, 3-O-α-rhamnosylquercetin",doi_name
10.1002/ps.1278,20-hydroxyecdysone; polypodine A,doi_name
10.1002/ps.1278,Isoorientin,doi_name
10.1002/ps.1278,shidasterone,doi_name
10.1002/ps.1278,arjunolic acid,doi_name
10.1002/ps.1278,schaftoside,doi_name
10.1002/ps.1278,polypodine B,doi_name
10.1002/ps.1278,Quercetin,doi_name
10.1002/ps.1278,Syringic acid,doi_name
10.1002/ps.1278,"2,4,6-trimethoxybenzoic acid",doi_name
10.1002/ps.1278,carlinoside,doi_name
10.1002/hlca.200890147,3β-O-[α-L-rhamnopyranosyl-(1→2)-O-β-D-glucopyranosyl-(1→2)-O-β-D-glucopyranosyl]-28-O-β-D-glucopyranoside pomolate,doi_name
10.1002/hlca.200890147,6β-hydroxy-7-epigardoside methyl ester,doi_name
10.1002/hlca.200890147,Ixoside,doi_name
10.1002/cbdv.200590016,Salacin,doi_name
10.1002/cbdv.200590016,20α-Hydroxymaytenin; 20-hydroxy-20-epi-tingenone,doi_name
10.1590/S0103-50532005000800008,Kaempferol-3-O-D-galactopyranoside,doi_name
10.1590/S0103-50532005000800008,Kaempferol-3-O-D-glucopyranoside,doi_name
10.1590/S0103-50532005000800008,Procyanidin B-3,doi_name
10.1590/S0103-50532005000800008,6-Hydroxy-rutin,doi_name
10.1590/S0103-50532005000800008,Kaempferol-3-O-α-L-rhamnopyranosyl-(1-6)-α-L-rhamnopyranosyl-(1-4)-β-D-glucopyranoside,doi_name
10.1590/S0103-50532005000800008,Kaempferol-3-O-rutinoside,doi_name
10.1590/S0103-50532005000800008,Quercetin-3-O-α-L-rhamnopyranosyl-(1→6)-β-D-galactopyranoside,doi_name
10.1590/S0103-50532005000800008,"Catechin, Ent-catechin",doi_name
10.1590/S0103-50532002000100019,neoisoastilbin,doi_name
10.1016/j.bmc.2010.12.056,Pyranofoline,doi_name
10.1016/j.bmc.2010.12.056,Citrusinine-I,doi_name
10.1016/j.bmc.2010.12.056,"1,3,5-trihydroxy- 2,8-bis(3-methylbut-2-enyl)-10-methyl-9-acridone",doi_name
10.1016/j.bmc.2010.12.056,Citrusinine-II,doi_name
10.1016/j.bmc.2010.12.056,Glycocitrine-IV,doi_name
10.1016/j.bmc.2010.12.056,5-hydroxynoracronycine; Atalaphyllidine,doi_name
10.1016/j.bmc.2010.12.056,"1,3,5-trihydroxy-4-methoxy-10-methyl- 2,8-bis(3-methylbut-2-enyl)acridin-9(10H)-one",doi_name
10.1021/np4006822,6-methoxyeugenin,doi_name
10.1021/np4006822,Mycoleptone A,doi_name
10.1021/np4006822,Mycoleptone B,doi_name
10.1021/np4006822,Eugenitin,doi_name
10.1021/np4006822,Mycoleptone A tetraacetate,doi_name
10.1021/np4006822,Austdiol diacetate,doi_name
10.1016/j.jphotobiol.2013.01.006,Maculosidine,doi_name
10.1016/j.jphotobiol.2013.01.006,Kokusaginine,doi_name
10.1021/np1007476,"Methyl (3R,4R,5R)-3-{[(2E)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate",doi_name
10.1021/np1007476,"Methyl (3R,4R,5R)-3-{[(2Z)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate",doi_name
10.1021/jf100233y,Lauryl gallate,doi_name
10.1021/jf100233y,"Gallic acid; 3,4,5-trihydroxybenzoic acid",doi_name
10.1021/jf100233y,n-Propyl gallate,doi_name
10.1021/jf100233y,Methyl gallate,doi_name
10.1016/S0031-9422(00)00248-X,"3',4'-methylenedioxy-5,6,7- trimethoxyflavone",doi_name
10.1016/S0031-9422(00)00248-X,"3',4'-methylenedioxy-5,5',6,7-tetramethoxyflavone",doi_name
10.1016/S0031-9422(00)00248-X,"2'-hydroxy-3,4,4'-trimethoxy-5',6'-(2'',2''-dimethylpyrano)-chalcone",doi_name
10.1016/S0031-9422(00)00248-X,"3',4'-methylenedioxy-5,7-dimethoxyflavone",doi_name
10.1016/j.phytochem.2004.03.039,Netzahualcoyondiol,doi_name
10.1016/j.phytochem.2004.03.039,22β-hydroxypristimerin,doi_name
10.1016/j.phytochem.2004.03.039,Cognatine,doi_name
10.1021/np049863m,Harman-3-carboxylic acid,doi_name
10.1021/np049863m,5α-carboxystrictosidine,doi_name
10.1021/np049863m,Deoxycordifoline,doi_name
10.1021/np049863m,Strictosidine acid,doi_name
10.1021/np049863m,Turbinatine,doi_name
10.1021/np049863m,"3,4-dehydro-strictosidine",doi_name
10.1016/S0031-9422(00)00226-0,"4,5-dihydropiperyline",doi_name
10.1016/S0031-9422(00)00226-0,"10,11-dihydropiperine; Δα,β-dihydropiperine",doi_name
10.1016/S0031-9422(00)00226-0,(E)-piplartine,doi_name
10.1016/S0031-9422(00)00226-0,"4,5-dihydropiperlonguminine; Piperlonguminine",doi_name
10.1016/S0031-9422(00)00226-0,"(Z)-piplartine; 8(Z)-N-(12,13, 14-trimethoxycinnamoyl)- 3-pyridin-2-one",doi_name
10.5935/0103-5053.19930018,"3',4',5',5,7,8-hexamethoxyflavone",doi_name
10.1590/S0102-695X2007000300003,Amentoflavone,doi_name
10.1590/S0102-695X2007000300003,Podocarpusflavone A,doi_name
10.1590/S0102-695X2007000300003,"Amentoflavone 7”,4”’-dimethyl ether",doi_name
10.1590/S0102-695X2007000300003,Heveaflavone,doi_name
10.1080/14786410903335232,Isopropyl gallate,doi_name
10.1080/14786410903335232,n-Pentyl gallate,doi_name
10.1080/14786410903335232,Isobutyl gallate,doi_name
10.1080/14786410903335232,"3,4,5-Triacetoxybenzoic acid",doi_name
10.1080/14786410903335232,n-Butyl gallate,doi_name
10.1016/S0031-9422(00)00477-5,"7-Methyl-sargachromenol; 2,7,8-Trimethyl-2-[(3-E,7-Z)-4,12-dimethyl-8-carboxyl-3,7,11-tridecatrienyl]-3-chromen-6-ol, β-caroteno",doi_name
10.1016/S0031-9422(00)00477-5,Nectandrin B,doi_name
10.1016/S0031-9422(00)00477-5,Verrucosin,doi_name
10.1590/S0103-50532009000400008,"2,3-dihydro-4,9-dihydroxy-2-(2-hydroxy-propan-2-yl)- 11-methoxy-10-methylfuro[3,2-b]acridin-5(10H)-one",doi_name
10.1590/S0103-50532009000400008,bis-5-hydroxyacronycine,doi_name
10.1016/S0031-9422(00)00225-9,"5-(3'' -Hydroxypropyl)-7-methoxy-2-(3',4' -methyl-enedioxyphenyl)benzofuran",doi_name
10.1016/S0031-9422(00)00225-9,Di-hydrodehydrodiconiferyl alcohol,doi_name
10.1016/S0031-9422(00)00225-9,"5-[3''-(β-D-glucopyranosyloxy)propyl]-7-methoxy-2-(3',4'-dimethoxyphenyl)benzofuran",doi_name
10.1016/S0031-9422(00)00225-9,"5-[3''-(β-D-glucopyranosyloxy)propyl]-7-methoxy-2-(3',4'-methylenedioxyphenyl)benzofuran",doi_name
10.1016/j.phytochem.2006.06.004,"3,12-Dihydroxycadalene",doi_name
10.1016/j.phytochem.2006.06.004,"3,11,12-Trihydroxycadalene",doi_name
10.1016/j.phytochem.2006.06.004,"Rel-(+)-(7S,9R,10S)-3,9,12-trihydroxycalamenene",doi_name
10.1016/0031-9422(81)80027-1,Piperovatine,doi_name
10.1021/jf00030a035,"2-methyl-5-[8(Z),11(Z)-pentadecadienyl]resorcinol",doi_name
10.1021/jf00030a035,5-[8(Z)-pentadecenyl]resorcinol,doi_name
10.1021/jf00030a035,2-methyl-5-[8(Z)-pentadecenyl]resorcinol,doi_name
10.1021/jf00030a035,"2-methyl-5-[8(Z),11(Z),14-pentadecatrienyl]resorcinol",doi_name
10.1021/jf00030a035,2-methyl-5-pentadecylresorcinol,doi_name
10.1021/jf00030a035,6-pentadecylsalicylic acid,doi_name
10.1021/jf00030a035,"5-[8(Z),11(Z),14-pentadecatrienyl]resorcinol",doi_name
10.1021/jf00030a035,5-pentadecylresorcinol,doi_name
10.1021/jf00030a035,"6-[ 8(Z),11(Z) -pentadecadienyl] salicylic acid",doi_name
10.1016/0031-9422(90)80024-B,2-n-Propylquinoline,doi_name
10.1016/0031-9422(90)80024-B,2-n-Pentylquinoline,doi_name
10.1016/0031-9422(90)80024-B,2-(1'-pentenyl)-Quinoline,doi_name
10.1590/S0100-40422008000400005,β-Sitosterol benzoate,doi_name
10.1590/S0100-40422008000400005,5-hydroxyflavone,doi_name
10.1248/cpb.56.723,Nitensoside A; Sorbifolin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside,doi_name
10.1248/cpb.56.723,"Pedalin, pedalitin 6-O-β -glucopyranoside",doi_name
10.1248/cpb.56.723,Pedalitin,doi_name
10.1248/cpb.56.723,Sorbifolin 6-O-β-glucopyranoside,doi_name
10.1590/S0102-695X2010000100002,taxifolin,doi_name
10.1080/14786419.2011.647020,"(3-(2-(4-hydroxyphenyl)-2-oxoethyl)-5,6-dihydropyridin- 2(1H)-one)",doi_name
10.1590/S0103-50532009000100029,"3,4-dimethyl-2-(4'-hydroxy-3',5'-dimethoxyphenyl)-5-methoxy-tetrahydrofuran",doi_name
10.1016/j.bse.2006.06.007,"(4R)-4,8-dihydroxy-α-tetralone",doi_name
10.1016/j.bse.2006.06.007,(-) Cis-4-hydroxy-6-deoxyscytalone,doi_name
10.1021/np030530j,"4-Hydroxy-3-(3',7'-dimethylocta-2'-E-6'-dienyl)benzoic acid",doi_name
10.1021/np030530j,Aduncumene; Methyl 2-methoxy-5-(3'-methyl-1'-oxo-2'-butenyl)benzoate,doi_name
10.1021/np030530j,Methyl taboganate; Methyl 4-hydroxy-3-(3'-methyl-1'-oxo-2'-butenyl)benzoate,doi_name
10.1021/np030530j,"3,4,5-Trimethoxydihydrocinnamic acid",doi_name
10.1021/np030530j,"Methyl 2,2-dimethyl-1-oxo-2H-1-benzopyran-6-carboxylate",doi_name
10.1021/np030530j,Methyl 4-hydroxy-3-(3'-methyl-2'-hydroxy-3'-butenyl)benzoate,doi_name
10.1021/np030530j,"4-Hydroxy-(3',7'-dimethyl-1'-oxo-octa-2'-Z-6'-dienyl)benzoic acid",doi_name
10.1021/np030530j,"2',6'-Dihydroxy-4'-methoxydihydrochalcone",doi_name
10.1021/np030530j,Methyl 4-hydroxy-3-(3'-methyl-2'-butenyl)benzoate,doi_name
10.1080/14786410600907002,des-N-methylnoracronycine,doi_name
10.1080/14786410600907002,atalaphyllinine,doi_name
10.1080/14786410600907002,5-hydroxy-N-methylseverifoline,doi_name
10.4067/S0717-97072009000300004,Taraxerol acetate,doi_name
10.1023/B:JOEC.0000042400.14451.08,γ-eudesmol,doi_name
10.1023/B:JOEC.0000042400.14451.08,guaiol,doi_name
10.1023/B:JOEC.0000042400.14451.08,Hinesol,doi_name
10.1023/B:JOEC.0000042400.14451.08,α-eudesmol,doi_name
