node,neighbor,type
10.1016/S0031-9422(99)00132-6,Antifungal,doi_bioActivity
10.1590/S0100-40422008000400018,Inhibition of Glycosidase,doi_bioActivity
10.1021/np030100t,Antioxidant,doi_bioActivity
10.1021/cc100076k,Antitrypanosomal,doi_bioActivity
10.1016/S0031-9422(97)00238-0,Antifungal,doi_bioActivity
10.1080/14786419.2011.647020,Antiallergenic,doi_bioActivity
10.1016/j.jfca.2003.09.013,Inhibition of Glycosidase,doi_bioActivity
10.1002/cbdv.200590016,Antioxidant,doi_bioActivity
10.1590/S0103-50532007000700017,Antifungal,doi_bioActivity
10.1021/np800106x,Antibacterial,doi_bioActivity
10.1590/S0100-46702007000300002,Antifungal,doi_bioActivity
10.1107/S1600536803019913,Antileishmanial,doi_bioActivity
10.3390/molecules190812031,Insecticidal,doi_bioActivity
10.3390/molecules190812031,Antileishmanial,doi_bioActivity
10.1590/S0103-50532009000400008,Antitrypanosomal,doi_bioActivity
10.1590/S0103-50532009000400008,Antimalarial,doi_bioActivity
10.1590/S0103-50532009000400008,Antileishmanial,doi_bioActivity
10.1016/0040-4020(95)00254-6,Cytotoxic,doi_bioActivity
10.1590/S0102-695X2010005000017,Inhibition of Glycosidase,doi_bioActivity
10.1590/S0102-695X2010005000017,Antifungal,doi_bioActivity
10.1590/S0102-695X2010005000017,Cytotoxic,doi_bioActivity
10.1590/S0102-695X2010005000017,Antiangiogenic,doi_bioActivity
10.1016/S0031-9422(99)00132-6,Cytotoxic,doi_bioActivity
10.1016/S0031-9422(99)00132-6,Anticancer,doi_bioActivity
10.1590/S0102-695X2007000300003,Antioxidant,doi_bioActivity
10.1021/np0103970,Antitrypanosomal,doi_bioActivity
10.1080/14786410903335232,Anticancer,doi_bioActivity
10.1021/np030530j,Antifungal,doi_bioActivity
10.1590/S0103-50532005000800025,Antifungal,doi_bioActivity
10.1590/S0103-50532005000800025,Inhibition of Acetylcholinesterase,doi_bioActivity
10.1016/S0031-9422(00)00248-X,Antitrypanosomal,doi_bioActivity
10.1016/j.jfca.2003.09.013,Antioxidant,doi_bioActivity
10.1021/cc100076k,Inhibition of Cathepsin V,doi_bioActivity
10.1016/j.tiv.2008.01.003,Anticancer,doi_bioActivity
10.1016/j.tiv.2008.01.003,Cytotoxic,doi_bioActivity
10.1515/znc-2011-5-607,Insecticidal,doi_bioActivity
10.1023/A:1025694720727,Antitrypanosomal,doi_bioActivity
10.1016/j.phytochem.2004.03.039,Antioxidant,doi_bioActivity
10.1093/mutage/gep034,Mutagenic,doi_bioActivity
10.1093/mutage/gep034,Genotoxic,doi_bioActivity
10.1093/mutage/gep034,Cytotoxic,doi_bioActivity
10.1248/cpb.56.407,Antinociceptive,doi_bioActivity
10.1248/cpb.56.407,Anti-inflamatory,doi_bioActivity
10.1590/S0103-50532005000300018,Inhibition of Acetylcholinesterase,doi_bioActivity
10.1107/S160053680302107X,Antileishmanial,doi_bioActivity
10.1021/np9704617,Antifungal,doi_bioActivity
10.1021/np500453x,Antichagasic,doi_bioActivity
10.1021/np500453x,Antimalarial,doi_bioActivity
10.1021/np500453x,Anticancer,doi_bioActivity
10.1021/np500453x,Inhibition of Cathepsin B,doi_bioActivity
10.1021/np500453x,Inhibition of Cathepsin L,doi_bioActivity
10.1016/j.phytochem.2008.01.006,Inhibition of Myeloperoxodase,doi_bioActivity
10.1016/j.phytochem.2008.01.006,Antioxidant,doi_bioActivity
10.1016/j.phytochem.2008.01.006,Antifungal,doi_bioActivity
10.1016/j.phytochem.2008.01.006,Inhibition of Glycosidase,doi_bioActivity
10.1590/s0100-40422008000700015,Cytotoxic,doi_bioActivity
10.1590/S0103-50532005000800026,Inhibition of Acetylcholinesterase,doi_bioActivity
10.1021/np800612x,Antiangiogenic,doi_bioActivity
10.1021/np800612x,Inhibition of Glycosidase,doi_bioActivity
10.1016/S0014-5793(02)02700-X,Antitrypanosomal,doi_bioActivity
10.1021/np9004079,Cytotoxic,doi_bioActivity
10.1590/S0100-40422010000900005,Insecticidal,doi_bioActivity
