node,neighbor,type
10.1016/j.phytochem.2008.01.006,Pterogyne nitens (Fabaceae),doi_collectionSpecie
10.1002/ps.1278,Siphoneugena densiflora (Myrtaceae),doi_collectionSpecie
10.1155/2013/835081,Streptomyces sp.,doi_collectionSpecie
10.1107/S160053680302107X,Adiscanthus fusciflorus,doi_collectionSpecie
10.5935/0100-4042.20140049,Vochysia thyrsoidea,doi_collectionSpecie
10.1248/bpb.31.538,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie
10.1248/bpb.31.538,Piper aduncum (Piperaceae),doi_collectionSpecie
10.1016/S0031-9422(99)00132-6,Piper aduncum (Piperaceae),doi_collectionSpecie
10.1080/14786410412331271979,Styrax camporum (Styracaceae),doi_collectionSpecie
10.1590/S0103-50532005000800029,Phomopsis cassiae (Valsaceae),doi_collectionSpecie
10.1021/np100840w,Casearia rupestris (Salicaeae),doi_collectionSpecie
10.1007/s10295-012-1165-2,Aspergillus terreus,doi_collectionSpecie
10.1515/znc-2009-11-1212,Penicillium sp. (Trichocomaceae),doi_collectionSpecie
10.1590/S0103-50532006000300017,Carapa guianensis,doi_collectionSpecie
10.1590/S0103-50532006000300017,Cedrela fissilis,doi_collectionSpecie
10.1016/j.tiv.2008.01.003,Maytenus ilicifolia (Celastraceae),doi_collectionSpecie
10.1016/0040-4020(95)00254-6,Cassia leptophylla (Fabaceae),doi_collectionSpecie
10.1016/0031-9422(81)80027-1,Ottonia corcovadensis (Piperaceae),doi_collectionSpecie
10.1016/j.cbi.2010.08.008,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie
10.1021/jf100233y,Alchornea glandulosa (Euphorbiaceae),doi_collectionSpecie
10.1016/j.phytochem.2005.06.019,Coussarea hydrangeifolia (Rubiaceae),doi_collectionSpecie
10.1590/S0103-50532005000300018,Almeidea rubra (Rutaceae),doi_collectionSpecie
10.1016/j.jfca.2003.09.013,Citrus sp. (Rutaceae),doi_collectionSpecie
10.1016/j.chroma.2009.02.009,Hortia oreadica,doi_collectionSpecie
10.1080/14786419.2011.647020,Humicola grisea,doi_collectionSpecie
10.1590/S1519-566X2008000600013,Trichilia pallida,doi_collectionSpecie
10.1590/S0103-50532003000300007,Murraya paniculata,doi_collectionSpecie
10.1002/ps.478,Dimorphandra mollis,doi_collectionSpecie
10.1016/S0031-9422(98)00069-7,Cnidoscolus vitifolius (Euphorbiaceae),doi_collectionSpecie
10.1002/hlca.200890147,Alibertia edulis (Rubiaceae),doi_collectionSpecie
10.1055/s-0034-1368301,Nigrospora sphaerica,doi_collectionSpecie
10.1590/S0103-50532005000400031,Pilocarpus riedelianus,doi_collectionSpecie
10.1055/s-0029-1185364,Peperomia obtusifolia (Piperaceae),doi_collectionSpecie
10.1590/S0102-695X2012005000106,Fusarium oxysporum,doi_collectionSpecie
10.1016/j.jep.2007.09.020,Vitex polygama (Verbenaceae),doi_collectionSpecie
10.1590/S0103-50532005000800025,Raulinoa echinata (Rutaceae),doi_collectionSpecie
10.1021/np030530j,Piper hostmannianum (Piperaceae),doi_collectionSpecie
10.1021/np030530j,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie
10.1590/S0102-695X2010000100002,Rapanea lancifolia (Myrsinaceae),doi_collectionSpecie
10.1016/j.phytochem.2006.06.004,Phomopsis cassiae (Valsaceae),doi_collectionSpecie
10.1590/S0100-40422006000300016,Chrysophyllum marginatum (Sapotaceae),doi_collectionSpecie
10.1016/S0031-9422(01)00079-6,Petiveria alliacea (Phytolaccaceae),doi_collectionSpecie
10.1590/S0100-40422008000400023,Swartzia langsdorfii (Fabaceae),doi_collectionSpecie
10.1021/np070312g,Senna spectabilis (Fabaceae),doi_collectionSpecie
10.3390/molecules15129205,Esenbeckia leiocarpa,doi_collectionSpecie
10.1515/znb-2005-0715,Pilocarpus grandiflorus,doi_collectionSpecie
10.1016/j.phytochem.2005.04.043,Curvularia sp. (Pleosporaceae),doi_collectionSpecie
10.1590/S0100-40422002000300002,Styrax camporum (Styracaceae),doi_collectionSpecie
10.1590/S0102-695X2008000200010,Lantana lilacina (Verbenaceae),doi_collectionSpecie
10.1590/S0103-50532005000800018,Pothomorphe umbellata (Piperaceae),doi_collectionSpecie
10.1016/j.phytochem.2006.09.005,Periconia atropurpurea (Annonaceae),doi_collectionSpecie
10.1590/S0102-695X2007000300003,Ouratea multiflora (Ochnaceae),doi_collectionSpecie
10.1590/S0102-695X2009000100002,"Cedrela fruticosa (Meliaceae), Neoraputia magnifica (Rutaceae), Neoraputia alba (Rutaceae)",doi_collectionSpecie
10.1515/znc-2011-5-607,Carapa guianensis,doi_collectionSpecie
10.1016/S0031-9422(03)00153-5,Calycophyllum spruceanum (Rubiaceae),doi_collectionSpecie
10.1021/np9704617,Rudgea viburnioides (Rubiaceae),doi_collectionSpecie
10.1590/S0103-50532009000400008,Swinglea glutinosa,doi_collectionSpecie
